Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
Critical,192.168.2.19,::,connectivity-check.ubuntu.com,1,false,56.241821,0,0,0,false,0.16666666666666666,1 hour ago,false,516,623688,"80:tcp:http","rare_signature:Go-http-client/1.1"
Critical,192.168.2.77,::,timeserversync.com,0.97,false,438.73187999999993,0,0,0,false,0.08333333333333333,1 hour ago,false,270,314270,"80:tcp:http","rare_signature:Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0)"
High,192.168.2.19,1.1.1.1,,1,false,5.044678000000001,0,0,0,false,0.08333333333333333,1 hour ago,false,984,513648,"53:udp:dns",""
High,192.168.2.19,::,www.expressapisv2.net,0.804,false,4.215292,0,0,0,false,0.16666666666666666,1 hour ago,false,36,715571,"443:tcp:ssl","rare_signature:871a754af286dfb70c1b53c6887c62e0"
Medium,192.168.2.77,207.164.234.193,,0.742,false,2.013307,0,0,0,false,0.08333333333333333,2 hours ago,false,60,11883,"icmp:3/3,53:udp:dns",""
Low,192.168.2.82,::,ecs.office.com,0.69,false,685.0541,0,0,0,false,0.5,1 hour ago,false,10,101901,"443:tcp:ssl",""
Low,192.168.2.87,::,ecs.office.com,0.684,false,667.28017,0,0,0,false,0.5,1 hour ago,false,10,75646,"443:tcp:ssl",""
Low,192.168.2.77,::,array808.prod.do.dsp.mp.microsoft.com,0.514,false,862.2806159999999,0,0,0,false,0.16666666666666666,1 hour ago,false,9,48786,"443:tcp:ssl",""
Low,192.168.2.19,185.125.190.58,,0.5,false,15.570858,0,0,0,false,0.08333333333333333,1 hour ago,false,4,1064,"123:udp:ntp",""
None,192.168.2.89,::,ecs.office.com,0.555,false,676.096135,0,0,0,false,0.5,1 hour ago,false,10,62590,"443:tcp:ssl",""
None,192.168.2.88,::,ecs.office.com,0.555,false,673.411152,0,0,0,false,0.5,1 hour ago,false,10,68999,"443:tcp:ssl",""
None,192.168.2.79,::,ecs.office.com,0.545,false,545.644573,0,0,0,false,0.5,1 hour ago,false,8,74623,"443:tcp:ssl",""
None,192.168.2.79,::,v10.events.data.microsoft.com,0.508,false,2.913327,0,0,0,false,0.8333333333333334,1 hour ago,false,6,61228,"443:tcp:ssl",""
None,192.168.2.89,::,mobile.events.data.microsoft.com,0.5,false,440.16382899999996,0,0,0,false,0.5,1 hour ago,false,4,35795,"443:tcp:ssl",""
None,192.168.2.89,::,v10.events.data.microsoft.com,0.5,false,2.0850049999999998,0,0,0,false,0.8333333333333334,1 hour ago,false,4,31158,"443:tcp:ssl",""
None,192.168.2.88,::,mobile.events.data.microsoft.com,0.5,false,440.24042599999996,0,0,0,false,0.5,1 hour ago,false,4,35899,"443:tcp:ssl",""
None,192.168.2.90,::,v10.events.data.microsoft.com,0.5,false,2.4977899999999997,0,0,0,false,0.8333333333333334,1 hour ago,false,4,31329,"443:tcp:ssl",""
None,192.168.2.89,::,ctldl.windowsupdate.com,0.378,false,240.252189,0,0,0,false,0.8333333333333334,1 hour ago,false,4,3984,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
None,192.168.2.90,::,ctldl.windowsupdate.com,0.352,false,300.406702,0,0,0,false,0.8333333333333334,1 hour ago,false,5,4872,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
None,192.168.2.77,20.187.55.34,,0.304,false,470.11479899999995,0,0,0,false,0.08333333333333333,2 hours ago,false,9,23997,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.82,::,mobile.events.data.microsoft.com,0.289,false,403.81527000000006,0,0,0,false,0.5,1 hour ago,false,7,48952,"443:tcp:ssl","rare_signature:258a5a1e95b8a911872bae9081526644"
None,192.168.2.19,64.23.195.234,,0.183,false,12.110723,0,0,0,false,0.16666666666666666,1 hour ago,false,6,1119528,"22:tcp:ssh",""
None,192.168.2.85,::,v10.events.data.microsoft.com,0.46,false,3.4062040000000007,0,0,0,false,0.8333333333333334,1 hour ago,false,4,31052,"443:tcp:ssl",""
None,192.168.2.77,::,v10.events.data.microsoft.com,0.393,false,2.474548,0,0,0,false,0.8333333333333334,1 hour ago,false,4,31934,"443:tcp:ssl",""
None,192.168.2.82,::,settings-win.data.microsoft.com,0.39,false,1.166449,0,0,0,false,0.75,1 hour ago,false,4,30618,"443:tcp:ssl",""
None,192.168.2.84,::,v10.events.data.microsoft.com,0.381,false,4.636215,0,0,0,false,0.8333333333333334,1 hour ago,false,4,31128,"443:tcp:ssl",""
None,192.168.2.82,::,v10.events.data.microsoft.com,0.362,false,2.074983,0,0,0,false,0.8333333333333334,1 hour ago,false,4,50503,"443:tcp:ssl",""
None,192.168.2.88,::,v10.events.data.microsoft.com,0.346,false,3.1707080000000003,0,0,0,false,0.8333333333333334,1 hour ago,false,5,39864,"443:tcp:ssl",""
None,192.168.2.79,::,settings-win.data.microsoft.com,0.271,false,6.073837999999999,0,0,0,false,0.75,1 hour ago,false,7,47302,"443:tcp:ssl",""
None,192.168.2.79,::,mobile.events.data.microsoft.com,0.243,false,415.985519,0,0,0,false,0.5,1 hour ago,false,8,78426,"443:tcp:ssl",""
None,192.168.2.88,::,settings-win.data.microsoft.com,0.204,false,5.110787999999999,0,0,0,false,0.75,1 hour ago,false,5,38895,"443:tcp:ssl",""
