Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
None,192.168.2.77,::,oneclient.sfx.ms,0.29,false,439.456546,0,0,0,false,0.3333333333333333,10 hours ago,false,4,387873,"443:tcp:ssl",""
None,192.168.2.77,::,g.bing.com,0.268,false,7.669993,0,0,0,false,0.3333333333333333,23 hours ago,false,4,42631,"443:tcp:ssl",""
None,192.168.2.77,13.107.42.16,,0.261,false,249.686574,0,0,0,false,0.3333333333333333,8 hours ago,false,4,38795,"443:tcp:ssl,443:udp:",""
None,192.168.2.77,207.164.234.193,,0.186,false,0.111998,0,0,0,false,0.16666666666666666,23 hours ago,false,8,1885,"icmp:3/3,53:udp:dns",""
None,192.168.2.77,72.21.81.240,,0.174,false,199.256872,0,0,0,false,0.3333333333333333,10 hours ago,false,4,3120,"137:udp:dns,80:tcp:http",""
None,192.168.2.82,146.75.94.172,,0.44,false,439.49935800000003,0,0,0,false,0.5,22 hours ago,false,9,1985469,"80:tcp:http,icmp:8/0",""
None,192.168.2.77,::,login.live.com,0.326,false,1.5113619999999999,0,0,0,false,0.6666666666666666,18 hours ago,false,6,134663,"443:tcp:ssl",""
None,192.168.2.82,::,login.live.com,0.295,false,1.362432,0,0,0,false,0.6666666666666666,22 hours ago,false,5,107931,"443:tcp:ssl",""
None,192.168.2.77,::,ecs.office.com,0.272,false,204.694682,0,0,0,false,0.6666666666666666,23 hours ago,false,4,34944,"443:tcp:ssl",""
None,192.168.2.82,151.101.126.172,,0.202,false,252.13890100000003,0,0,0,false,0.5,23 hours ago,false,6,7322,"80:tcp:http,icmp:8/0",""
None,192.168.2.77,52.113.194.132,,0.158,false,139.347301,0,0,0,false,0.5,23 hours ago,false,4,26613,"137:udp:dns,443:tcp:ssl",""
