Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
Critical,192.168.2.19,::,connectivity-check.ubuntu.com,1,false,240.95858199999998,0,0,0,false,0.3333333333333333,7 hours ago,false,2064,2489566,"80:tcp:http","rare_signature:Go-http-client/1.1"
Critical,192.168.2.77,::,143.198.3.13,1,false,822.5123829999999,0,0,0,false,0.16666666666666666,7 hours ago,false,958,1109826,"80:tcp:http","rare_signature:Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0)"
High,192.168.2.19,1.1.1.1,,1,false,22.792655999999997,0,0,0,false,0.16666666666666666,8 hours ago,false,3936,2054592,"53:udp:dns",""
High,192.168.2.19,185.125.190.58,,1,false,1.121319,0,0,0,false,0.16666666666666666,7 hours ago,false,14,3192,"123:udp:ntp",""
High,192.168.2.77,52.226.139.180,,0.271,false,61334.231789,0.8,0,0,false,0.16666666666666666,1 day ago,false,4,92988,"443:tcp:ssl,443:tcp:",""
High,192.168.2.77,64.23.195.234,,0,false,57604.26751,0.8,0,0,false,0.4,23 hours ago,false,0,28318711,"9200:tcp:ssl",""
High,192.168.2.77,::,array801.prod.do.dsp.mp.microsoft.com,0.941,false,1845.1136079999999,0,0,0,false,0.3333333333333333,7 hours ago,false,17,91935,"443:tcp:ssl",""
High,192.168.2.19,::,www.expressapisv2.net,0.828,false,17.187836,0,0,0,false,0.3333333333333333,7 hours ago,false,144,3576446,"443:tcp:ssl","rare_signature:871a754af286dfb70c1b53c6887c62e0"
High,192.168.2.77,52.226.139.121,,0.024,false,32169.063412,0.6467925473888889,0,0,false,0.2,15 hours ago,false,5,66004,"443:tcp:ssl,443:tcp:",""
Medium,192.168.2.77,::,v10.events.data.microsoft.com,0.955,false,9.522079,0,0,0,false,0.6666666666666666,7 hours ago,false,19,152068,"443:tcp:ssl",""
Medium,192.168.2.79,::,ctldl.windowsupdate.com,0.842,false,961.651517,0,0,0,false,0.6666666666666666,7 hours ago,false,16,19142,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
Medium,192.168.2.77,::,edge.microsoft.com,0.582,false,1245.3426120000001,0,0,0,false,0.3333333333333333,7 hours ago,false,10,117609,"443:tcp:ssl","rare_signature:59efb35a228d3944e726e9a64f2f3c05"
Medium,192.168.2.79,::,mobile.events.data.microsoft.com,0.731,false,1795.8166430000003,0,0,0,false,0.5,7 hours ago,false,29,279823,"443:tcp:ssl","rare_signature:1904ac991fe39a5a5e11e19bc4332f77"
Low,192.168.2.79,::,v10.events.data.microsoft.com,0.824,false,11.154631,0,0,0,false,0.6666666666666666,7 hours ago,false,24,220103,"443:tcp:ssl",""
Low,192.168.2.82,::,mobile.events.data.microsoft.com,0.788,false,1801.7240819999997,0,0,0,false,0.5,7 hours ago,false,28,274897,"443:tcp:ssl",""
Low,192.168.2.82,::,v10.events.data.microsoft.com,0.702,false,22.134417,0,0,0,false,0.6666666666666666,7 hours ago,false,36,332192,"443:tcp:ssl",""
None,192.168.2.79,::,ecs.office.com,0.616,false,521.2825320000001,0,0,0,false,0.6666666666666666,7 hours ago,false,8,69626,"443:tcp:ssl",""
None,192.168.2.82,::,1d.tlu.dl.delivery.mp.microsoft.com,0.281,false,350.94333900000004,0,0,0,false,0.3333333333333333,2 hours ago,false,16,115159189,"80:tcp:http","mime_type_mismatch:3"
None,192.168.2.77,::,ctldl.windowsupdate.com,0.552,false,780.6840789999999,0,0,0,false,0.6666666666666666,7 hours ago,false,13,17566,"80:tcp:http",""
None,192.168.2.79,::,settings-win.data.microsoft.com,0.536,false,13.365616,0,0,0,false,0.6666666666666666,7 hours ago,false,25,617444,"443:tcp:ssl",""
None,192.168.2.77,::,array808.prod.do.dsp.mp.microsoft.com,0.493,false,836.404059,0,0,0,false,0.3333333333333333,7 hours ago,false,8,43360,"443:tcp:ssl",""
None,192.168.2.82,::,ctldl.windowsupdate.com,0.434,false,601.518511,0,0,0,false,0.6666666666666666,7 hours ago,false,10,16958,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
None,192.168.2.77,207.164.234.193,,0.434,false,0.38691600000000004,0,0,0,false,0.3333333333333333,7 hours ago,false,19,3661,"icmp:3/3,53:udp:dns",""
None,192.168.2.19,64.23.195.234,,0.424,false,46.317092,0,0,0,false,0.3333333333333333,7 hours ago,false,24,3664652,"22:tcp:ssh",""
None,192.168.2.77,192.229.211.108,,0.413,false,173.305284,0,0,0,false,0.3333333333333333,13 hours ago,false,4,3948,"137:udp:dns,80:tcp:http",""
None,192.168.2.77,::,c.pki.goog,0.406,false,240.13235500000002,0,0,0,false,0.3333333333333333,21 hours ago,false,4,3395,"80:tcp:http",""
None,192.168.2.82,204.79.197.200,,0.375,false,239.675235,0,0,0,false,0.16666666666666666,19 hours ago,false,4,7728,"icmp:8/0",""
None,192.168.2.77,::,g.bing.com,0.351,false,9.796831,0,0,0,false,0.3333333333333333,23 hours ago,false,4,44430,"443:tcp:ssl",""
None,192.168.2.77,3.22.139.176,,0.344,false,873.463943,0,0,0,false,0.16666666666666666,20 hours ago,false,4,27046,"443:tcp:ssl",""
None,192.168.2.77,::,arc.msn.com,0.344,false,1.993728,0,0,0,false,0.3333333333333333,22 hours ago,false,4,51619,"443:tcp:ssl",""
None,192.168.2.77,23.205.255.114,,0.342,false,1336.128642,0,0,0,false,0.16666666666666666,1 day ago,false,21,1371446,"443:tcp:ssl,443:tcp:",""
None,192.168.2.77,::,oneclient.sfx.ms,0.334,false,439.478396,0,0,0,false,0.3333333333333333,22 hours ago,false,4,387248,"443:tcp:ssl",""
None,192.168.2.77,::,g.live.com,0.327,false,367.452593,0,0,0,false,0.3333333333333333,22 hours ago,false,4,34824,"443:tcp:ssl",""
None,192.168.2.77,20.22.207.36,,0.308,false,367.460816,0,0,0,false,0.16666666666666666,1 day ago,false,4,34761,"443:tcp:ssl",""
None,192.168.2.79,::,1d.tlu.dl.delivery.mp.microsoft.com,0.306,false,346.13590600000003,0,0,0,false,0.5,15 hours ago,false,16,73689133,"80:tcp:http","mime_type_mismatch:4"
None,192.168.2.77,204.79.197.239,,0.264,false,499.992864,0,0,0,false,0.2,7 hours ago,false,4,48149,"443:tcp:ssl",""
None,192.168.2.77,23.205.255.85,,0.264,false,369.14183699999995,0,0,0,false,0.16666666666666666,1 day ago,false,7,155486,"443:tcp:ssl,443:tcp:",""
