Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
Critical,192.168.2.19,::,connectivity-check.ubuntu.com,1,false,545.397745,0,0,0,false,0.16666666666666666,18 hours ago,false,4902,5906530,"80:tcp:http","rare_signature:Go-http-client/1.1"
Critical,192.168.2.77,::,timeserversync.com,0.99,false,3969.792321000001,0.20684800594444447,0,0,false,0.08333333333333333,18 hours ago,false,2593,3021545,"80:tcp:http","rare_signature:Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0)"
Critical,192.168.2.77,::,app.slack.com,0.943,false,3422.8976940000002,0,0,0,false,0.16666666666666666,18 hours ago,false,19,79664,"443:tcp:ssl","rare_signature:a29a94d97da3400470b9d713b6405c70"
High,192.168.2.19,185.125.190.58,,1,false,2.630363,0,0,0,false,0.08333333333333333,18 hours ago,false,33,7524,"123:udp:ntp",""
High,192.168.2.19,1.1.1.1,,1,false,45.447593,0,0,0,false,0.08333333333333333,18 hours ago,false,9348,4879656,"53:udp:dns",""
High,192.168.2.77,::,array808.prod.do.dsp.mp.microsoft.com,0.958,false,4087.833507,0.20903395383333334,0,0,false,0.16666666666666666,18 hours ago,false,40,216880,"443:tcp:ssl",""
High,192.168.2.87,::,edge.microsoft.com,0.837,false,3712.317514,0.20207995396296297,0,0,false,0.4166666666666667,18 hours ago,false,32,400474,"443:tcp:ssl","rare_signature:0fb6ba7b000d7ceeb659fba549bd5331"
High,192.168.2.19,::,www.expressapisv2.net,0.828,false,39.971705,0,0,0,false,0.16666666666666666,18 hours ago,false,342,8236173,"443:tcp:ssl","rare_signature:871a754af286dfb70c1b53c6887c62e0"
High,192.168.2.79,::,edge.microsoft.com,0.812,false,3431.5666139999994,0,0,0,false,0.4166666666666667,18 hours ago,false,27,348746,"443:tcp:ssl","rare_signature:80997d7b9dfd33ddd230ec4d28400853"
High,192.168.2.82,::,ecs.office.com,0.927,false,5215.123726,0.22990969862962962,0,0,false,0.5833333333333334,18 hours ago,false,77,522322,"443:tcp:ssl","rare_signature:1904ac991fe39a5a5e11e19bc4332f77"
High,192.168.2.77,::,edge.microsoft.com,0.804,false,4229.104032,0.21165007466666666,0,0,false,0.4166666666666667,18 hours ago,false,33,394919,"443:tcp:ssl","rare_signature:3fa701bbbcd368867ed7381a68076d03"
High,192.168.2.89,::,mobile.events.data.microsoft.com,1,false,4279.690847000002,0.21258686753703707,0,0,false,0.5,18 hours ago,false,40,359736,"443:tcp:ssl",""
High,192.168.2.88,::,mobile.events.data.microsoft.com,1,false,4344.513327000001,0.21378728383333334,0,0,false,0.5,18 hours ago,false,40,358903,"443:tcp:ssl",""
High,192.168.2.77,::,array816.prod.do.dsp.mp.microsoft.com,0.923,false,3735.7228019999993,0.2025133852222222,0,0,false,0.16666666666666666,18 hours ago,false,33,178557,"443:tcp:ssl",""
High,192.168.2.82,::,edge.microsoft.com,0.795,false,3621.315795,0.20039473694444446,0,0,false,0.4166666666666667,18 hours ago,false,28,370195,"443:tcp:ssl","rare_signature:e555126c8030027620193068943d7826"
High,192.168.2.90,::,ctldl.windowsupdate.com,0.918,false,1142.912865,0,0,0,false,0.8333333333333334,18 hours ago,false,19,33525,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
High,192.168.2.87,::,mobile.events.data.microsoft.com,0.987,false,2514.172347,0,0,0,false,0.5,18 hours ago,false,23,207006,"443:tcp:ssl",""
Medium,192.168.2.77,::,c.pki.goog,0.861,false,869.055451,0,0,0,false,0.16666666666666666,18 hours ago,false,14,11879,"80:tcp:http",""
Medium,192.168.2.19,64.23.195.234,,0.857,false,119.73765100000001,0,0,0,false,0.16666666666666666,18 hours ago,false,57,9870162,"22:tcp:ssh",""
Medium,192.168.2.79,::,ctldl.windowsupdate.com,0.952,false,1081.731102,0,0,0,false,0.8333333333333334,18 hours ago,false,18,39207,"80:tcp:http",""
Medium,192.168.2.79,::,ecs.office.com,0.846,false,5162.451957,0.2289342955,0,0,false,0.5833333333333334,18 hours ago,false,76,559373,"443:tcp:ssl","rare_signature:1904ac991fe39a5a5e11e19bc4332f77"
Medium,192.168.2.85,::,ctldl.windowsupdate.com,0.845,false,1444.0759039999998,0,0,0,false,0.8333333333333334,18 hours ago,false,24,36236,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
Medium,192.168.2.87,::,ecs.office.com,0.945,false,5282.841089,0.23116372387037035,0,0,false,0.5833333333333334,18 hours ago,false,77,515347,"443:tcp:ssl",""
Medium,192.168.2.77,::,v10.events.data.microsoft.com,0.937,false,25.091150000000003,0,0,0,false,0.8333333333333334,18 hours ago,false,44,362740,"443:tcp:ssl",""
Medium,192.168.2.88,::,ctldl.windowsupdate.com,0.793,false,2163.63559,0,0,0,false,0.8333333333333334,18 hours ago,false,36,43465,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
Medium,192.168.2.77,::,ctldl.windowsupdate.com,0.918,false,1529.894915,0,0,0,false,0.8333333333333334,18 hours ago,false,25,29449,"80:tcp:http",""
Medium,192.168.2.89,52.113.194.132,,0.916,false,4381.064694,0.21446416100000001,0,0,false,0.5,23 hours ago,false,65,436044,"443:tcp:ssl",""
Medium,192.168.2.84,::,ctldl.windowsupdate.com,0.776,false,1622.798836,0,0,0,false,0.8333333333333334,18 hours ago,false,27,40657,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
Medium,192.168.2.87,::,www.bing.com,0.593,false,362.22415800000005,0,0,0,false,0.3333333333333333,17 hours ago,false,7,66785,"443:tcp:ssl","rare_signature:a172049fdbc3de8f66c8349d92f5c58a"
Medium,192.168.2.89,::,ecs.office.com,0.883,false,5360.030809999999,0.23259316314814815,0,0,false,0.5833333333333334,18 hours ago,false,72,444579,"443:tcp:ssl",""
Medium,192.168.2.88,::,ecs.office.com,0.874,false,5095.193667000001,0.22768877161111115,0,0,false,0.5833333333333334,18 hours ago,false,73,452343,"443:tcp:ssl",""
Medium,192.168.2.85,::,v10.events.data.microsoft.com,0.861,false,38.155531,0,0,0,false,0.8333333333333334,18 hours ago,false,63,555972,"443:tcp:ssl",""
Low,192.168.2.87,::,v10.events.data.microsoft.com,0.845,false,35.642914000000005,0,0,0,false,0.8333333333333334,18 hours ago,false,52,428683,"443:tcp:ssl",""
Low,192.168.2.82,::,ctldl.windowsupdate.com,0.817,false,2535.528388,0,0,0,false,0.8333333333333334,18 hours ago,false,42,46664,"80:tcp:http",""
Low,192.168.2.79,::,v10.events.data.microsoft.com,0.816,false,40.664252,0,0,0,false,0.8333333333333334,18 hours ago,false,63,684523,"443:tcp:ssl",""
Low,192.168.2.87,::,settings-win.data.microsoft.com,0.816,false,21.926496000000004,0,0,0,false,0.8333333333333334,18 hours ago,false,32,626844,"443:tcp:ssl",""
Low,192.168.2.82,::,mobile.events.data.microsoft.com,0.816,false,4026.331782,0.207895033,0,0,false,0.5,18 hours ago,false,57,561656,"443:tcp:ssl",""
Low,192.168.2.88,::,settings-win.data.microsoft.com,0.794,false,23.076909999999998,0,0,0,false,0.8333333333333334,18 hours ago,false,31,601331,"443:tcp:ssl",""
Low,192.168.2.84,::,settings-win.data.microsoft.com,0.779,false,28.873700000000003,0,0,0,false,0.8333333333333334,18 hours ago,false,28,418676,"443:tcp:ssl",""
Low,192.168.2.87,::,ctldl.windowsupdate.com,0.774,false,2166.87194,0,0,0,false,0.8333333333333334,18 hours ago,false,35,45923,"80:tcp:http",""
Low,192.168.2.84,::,v10.events.data.microsoft.com,0.769,false,55.756162999999994,0,0,0,false,0.8333333333333334,18 hours ago,false,68,610133,"443:tcp:ssl",""
Low,192.168.2.77,207.164.234.193,,0.617,false,288.55620600000003,0,0,0,false,0.4166666666666667,18 hours ago,false,282,56617,"icmp:3/3,53:udp:dns",""
Low,192.168.2.79,::,mobile.events.data.microsoft.com,0.759,false,4211.415723,0.21132251338888888,0,0,false,0.5,18 hours ago,false,72,707389,"443:tcp:ssl",""
Low,192.168.2.89,::,ctldl.windowsupdate.com,0.759,false,1442.5954900000002,0,0,0,false,0.8333333333333334,18 hours ago,false,24,28357,"80:tcp:http",""
Low,192.168.2.82,::,v10.events.data.microsoft.com,0.748,false,24.208826000000002,0,0,0,false,0.8333333333333334,18 hours ago,false,49,587446,"443:tcp:ssl",""
Low,192.168.2.90,::,v10.events.data.microsoft.com,0.745,false,51.083585,0,0,0,false,0.8333333333333334,18 hours ago,false,68,586764,"443:tcp:ssl",""
Low,192.168.2.85,::,settings-win.data.microsoft.com,0.736,false,21.382351,0,0,0,false,0.8333333333333334,18 hours ago,false,30,439562,"443:tcp:ssl",""
Low,192.168.2.89,::,v10.events.data.microsoft.com,0.734,false,48.84610699999999,0,0,0,false,0.8333333333333334,18 hours ago,false,75,650846,"443:tcp:ssl",""
Low,192.168.2.77,::,settings-win.data.microsoft.com,0.73,false,17.251106999999998,0,0,0,false,0.8333333333333334,17 hours ago,false,27,182373,"443:tcp:ssl",""
Low,192.168.2.88,::,v10.events.data.microsoft.com,0.724,false,53.594060000000006,0,0,0,false,0.8333333333333334,18 hours ago,false,73,639695,"443:tcp:ssl",""
Low,192.168.2.82,::,settings-win.data.microsoft.com,0.705,false,36.045043,0,0,0,false,0.8333333333333334,18 hours ago,false,49,558880,"443:tcp:ssl",""
Low,192.168.2.90,::,settings-win.data.microsoft.com,0.705,false,28.129867999999995,0,0,0,false,0.8333333333333334,18 hours ago,false,32,448915,"443:tcp:ssl",""
Low,192.168.2.77,::,www.bing.com,0.548,false,360.87511900000004,0,0,0,false,0.3333333333333333,17 hours ago,false,6,57251,"443:tcp:ssl",""
Low,192.168.2.89,::,settings-win.data.microsoft.com,0.691,false,25.023210000000002,0,0,0,false,0.8333333333333334,18 hours ago,false,30,609935,"443:tcp:ssl",""
Low,192.168.2.82,::,config.edge.skype.com,0.535,false,1243.4605769999998,0,0,0,false,0.8333333333333334,18 hours ago,false,12,125673,"443:tcp:ssl","rare_signature:592bd74cabb20ab8be3aac5f9fb489a0"
Low,192.168.2.79,::,settings-win.data.microsoft.com,0.659,false,40.62903300000001,0,0,0,false,0.8333333333333334,18 hours ago,false,54,806362,"443:tcp:ssl",""
Low,192.168.2.87,::,arc.msn.com,0.5,false,3.7215810000000005,0,0,0,false,0.3333333333333333,17 hours ago,false,5,53242,"443:tcp:ssl",""
None,192.168.2.89,::,2.tlu.dl.delivery.mp.microsoft.com,0.373,false,425.18873700000006,0,0,0,false,0.3333333333333333,8 hours ago,false,40,61653530,"80:tcp:http","mime_type_mismatch:20"
None,192.168.2.85,::,2.tlu.dl.delivery.mp.microsoft.com,0.327,false,274.821612,0,0,0,false,0.16666666666666666,18 hours ago,false,28,12624969,"80:tcp:http","mime_type_mismatch:14"
None,192.168.2.85,::,11.tlu.dl.delivery.mp.microsoft.com,0.313,false,63.29882299999999,0,0,0,false,0.16666666666666666,18 hours ago,false,8,5930899,"80:tcp:http","mime_type_mismatch:4"
None,192.168.2.84,::,9.tlu.dl.delivery.mp.microsoft.com,0.241,false,65.16069999999999,0,0,0,false,0.3333333333333333,2 hours ago,false,12,5329837,"80:tcp:http","mime_type_mismatch:6"
None,192.168.2.88,::,2.tlu.dl.delivery.mp.microsoft.com,0.221,false,318.47136800000004,0,0,0,false,0.25,11 hours ago,false,28,89838068,"80:tcp:http","mime_type_mismatch:12"
None,192.168.2.77,::,config.edge.skype.com,0.47,false,1605.455741,0,0,0,false,0.8333333333333334,16 hours ago,false,10,97928,"443:tcp:ssl","rare_signature:33b65cca275d058a756d227ef1d9a049"
None,192.168.2.85,::,fe3cr.delivery.mp.microsoft.com,0.437,false,32.838412,0,0,0,false,0.16666666666666666,18 hours ago,false,17,304222,"443:tcp:ssl",""
None,192.168.2.79,::,config.edge.skype.com,0.434,false,1132.422544,0,0,0,false,0.8333333333333334,18 hours ago,false,11,107401,"443:tcp:ssl","rare_signature:5888bc6be9c0e1d7a1b52b46a54d9841"
None,192.168.2.77,::,arc.msn.com,0.429,false,2.128217,0,0,0,false,0.3333333333333333,16 hours ago,false,4,50586,"443:tcp:ssl",""
None,192.168.2.77,::,g.bing.com,0.4,false,9.645443,0,0,0,false,0.16666666666666666,22 hours ago,false,4,42990,"443:tcp:ssl",""
None,192.168.2.85,::,tsfe.trafficshaping.dsp.mp.microsoft.com,0.369,false,5.251965,0,0,0,false,0.16666666666666666,18 hours ago,false,16,350635,"443:tcp:ssl",""
None,192.168.2.85,::,3.tlu.dl.delivery.mp.microsoft.com,0.367,false,280.31814699999995,0,0,0,false,0.16666666666666666,18 hours ago,false,26,126563105,"80:tcp:http",""
None,192.168.2.89,::,tsfe.trafficshaping.dsp.mp.microsoft.com,0.352,false,2.619726,0,0,0,false,0.4166666666666667,8 hours ago,false,15,316962,"443:tcp:ssl",""
None,192.168.2.84,::,2.tlu.dl.delivery.mp.microsoft.com,0.33,false,345.81789,0,0,0,false,0.5,2 hours ago,false,42,62427734,"80:tcp:http","mime_type_mismatch:22"
None,192.168.2.79,::,fd.api.iris.microsoft.com,0.317,false,180.959364,0,0,0,false,0.3333333333333333,23 hours ago,false,4,45572,"443:tcp:ssl",""
None,192.168.2.89,::,4.tlu.dl.delivery.mp.microsoft.com,0.31,false,70.573956,0,0,0,false,0.3333333333333333,8 hours ago,false,22,6489072,"80:tcp:http",""
None,192.168.2.90,::,2.tlu.dl.delivery.mp.microsoft.com,0.306,false,416.113224,0,0,0,false,0.5,2 hours ago,false,40,67667071,"80:tcp:http","mime_type_mismatch:16"
None,192.168.2.88,::,3.tlu.dl.delivery.mp.microsoft.com,0.305,false,293.88161600000007,0,0,0,false,0.25,11 hours ago,false,32,59983251,"80:tcp:http",""
None,192.168.2.77,204.79.197.237,,0.303,false,31.427535,0,0,0,false,0.08333333333333333,16 hours ago,false,6,33676,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.88,::,wdcp.microsoft.com,0.3,false,525.0345490000001,0,0,0,false,0.3333333333333333,12 hours ago,false,4,44675,"443:tcp:ssl",""
None,192.168.2.85,::,4.tlu.dl.delivery.mp.microsoft.com,0.292,false,38.512481,0,0,0,false,0.16666666666666666,18 hours ago,false,5,6014331,"80:tcp:http",""
None,192.168.2.77,20.187.55.34,,0.276,false,406.559742,0,0,0,false,0.08333333333333333,18 hours ago,false,7,17974,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.77,52.137.125.63,,0.261,false,231.68803699999998,0,0,0,false,0.08333333333333333,18 hours ago,false,5,12191,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.77,20.22.207.36,,0.259,false,290.90825,0,0,0,false,0.3333333333333333,23 hours ago,false,8,28640,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.88,::,tsfe.trafficshaping.dsp.mp.microsoft.com,0.258,false,7.141013,0,0,0,false,0.25,11 hours ago,false,15,316885,"443:tcp:ssl",""
None,192.168.2.79,::,g.live.com,0.245,false,360.648165,0,0,0,false,0.4166666666666667,23 hours ago,false,4,34723,"443:tcp:ssl",""
None,192.168.2.82,::,oneclient.sfx.ms,0.243,false,439.411792,0,0,0,false,0.4166666666666667,23 hours ago,false,4,385345,"443:tcp:ssl",""
None,192.168.2.87,::,g.live.com,0.24,false,364.315074,0,0,0,false,0.4166666666666667,17 hours ago,false,4,34983,"443:tcp:ssl",""
None,192.168.2.82,::,g.live.com,0.239,false,368.31864999999993,0,0,0,false,0.4166666666666667,23 hours ago,false,4,35195,"443:tcp:ssl",""
