Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
Medium,192.168.2.79,52.226.139.185,,0,false,22117.104138,0.5071820019166666,0,0,false,0.2857142857142857,22 hours ago,false,3,171841,"443:tcp:ssl,443:tcp:",""
Medium,192.168.2.82,::,ctldl.windowsupdate.com,0.796,false,1382.4441909999998,0,0,0,false,0.5714285714285714,17 hours ago,false,23,34051,"80:tcp:http","rare_signature:Microsoft-CryptoAPI/10.0"
Medium,192.168.2.19,64.23.195.234,,0.794,false,110.77257500000002,0,0,0,false,0.2857142857142857,17 hours ago,false,54,8669072,"22:tcp:ssh",""
Medium,192.168.2.82,::,mobile.events.data.microsoft.com,0.781,false,3973.418375,0.20691515509259262,0,0,false,0.5714285714285714,17 hours ago,false,55,520838,"443:tcp:ssl","rare_signature:b8ea60d6da9167285671d0b6b1c08cc1"
Medium,192.168.2.77,::,www.bing.com,0.721,false,361.046714,0,0,0,false,0.2857142857142857,16 hours ago,false,6,56907,"443:tcp:ssl",""
Low,192.168.2.77,::,ctldl.windowsupdate.com,0.834,false,1362.3415480000003,0,0,0,false,0.5714285714285714,17 hours ago,false,22,36427,"80:tcp:http",""
Low,192.168.2.79,::,ctldl.windowsupdate.com,0.832,false,1442.8668779999998,0,0,0,false,0.5714285714285714,17 hours ago,false,24,40776,"80:tcp:http",""
Low,192.168.2.79,::,v10.events.data.microsoft.com,0.8,false,33.354353,0,0,0,false,0.5714285714285714,17 hours ago,false,69,669657,"443:tcp:ssl",""
Low,192.168.2.77,::,settings-win.data.microsoft.com,0.783,false,18.158490000000004,0,0,0,false,0.5714285714285714,15 hours ago,false,26,244648,"443:tcp:ssl",""
Low,192.168.2.82,::,v10.events.data.microsoft.com,0.752,false,29.154168000000002,0,0,0,false,0.5714285714285714,17 hours ago,false,66,617988,"443:tcp:ssl",""
Low,192.168.2.77,::,c.pki.goog,0.576,false,521.360115,0,0,0,false,0.2857142857142857,16 hours ago,false,8,6790,"80:tcp:http",""
Low,192.168.2.79,52.226.139.180,,0,false,7432.884502999999,0.27097934264814816,0,0,false,0.2857142857142857,22 hours ago,false,3,66708,"443:tcp:ssl,443:tcp:",""
Low,192.168.2.79,::,mobile.events.data.microsoft.com,0.705,false,3800.3896839999998,0.20371092007407404,0,0,false,0.5714285714285714,17 hours ago,false,65,642175,"443:tcp:ssl",""
Low,192.168.2.82,::,settings-win.data.microsoft.com,0.698,false,25.44114299999999,0,0,0,false,0.5714285714285714,17 hours ago,false,45,335266,"443:tcp:ssl",""
Low,192.168.2.82,151.101.46.172,,0.547,false,344.017416,0,0,0,false,0.42857142857142855,14 hours ago,false,6,8225,"80:tcp:http,icmp:8/0",""
Low,192.168.2.79,52.226.139.121,,0,false,3600.666225,0.2000123375,0,0,false,0.2,18 hours ago,false,0,31630,"443:tcp:ssl",""
None,192.168.2.79,::,settings-win.data.microsoft.com,0.637,false,59.224462,0,0,0,false,0.5714285714285714,17 hours ago,false,59,794604,"443:tcp:ssl",""
None,192.168.2.82,::,1d.tlu.dl.delivery.mp.microsoft.com,0.377,false,451.649988,0,0,0,false,0.42857142857142855,5 hours ago,false,25,39349559,"80:tcp:http","mime_type_mismatch:5"
None,192.168.2.79,::,1d.tlu.dl.delivery.mp.microsoft.com,0.341,false,687.9550160000001,0,0,0,false,0.2857142857142857,10 hours ago,false,35,59771600,"80:tcp:http","mime_type_mismatch:3"
None,192.168.2.79,::,download.windowsupdate.com,0.297,false,161.94565,0,0,0,false,0.42857142857142855,21 hours ago,false,4,2083567,"80:tcp:http","rare_signature:Windows-Update-Agent/1307.2407.15032.0 Client-Protocol/2.80"
None,192.168.2.77,207.164.234.193,,0.486,false,0.19629000000000002,0,0,0,false,0.14285714285714285,17 hours ago,false,17,3348,"icmp:3/3,53:udp:dns",""
None,192.168.2.79,::,kv801.prod.do.dsp.mp.microsoft.com,0.444,false,475.151836,0,0,0,false,0.42857142857142855,21 hours ago,false,4,36581,"443:tcp:ssl",""
None,192.168.2.82,184.150.49.98,,0.389,false,249.197501,0,0,0,false,0.42857142857142855,21 hours ago,false,4,6255,"80:tcp:http,icmp:8/0",""
None,192.168.2.82,204.79.197.200,,0.376,false,299.626344,0,0,0,false,0.14285714285714285,16 hours ago,false,5,9660,"icmp:8/0",""
None,192.168.2.77,::,config.edge.skype.com,0.333,false,719.885077,0,0,0,false,0.5714285714285714,15 hours ago,false,7,85770,"443:tcp:ssl","rare_signature:5ad7e477cd431f9cc9e6c2775531f9ef"
None,192.168.2.77,::,arc.msn.com,0.328,false,2.144084,0,0,0,false,0.2857142857142857,17 hours ago,false,4,50494,"443:tcp:ssl",""
None,192.168.2.79,151.101.126.172,,0.325,false,879.003679,0,0,0,false,0.42857142857142855,17 hours ago,false,26,21450227,"80:tcp:http",""
None,192.168.2.79,::,geo.prod.do.dsp.mp.microsoft.com,0.325,false,1.553589,0,0,0,false,0.42857142857142855,21 hours ago,false,4,18997,"443:tcp:ssl",""
None,192.168.2.77,::,g.live.com,0.318,false,366.32881499999996,0,0,0,false,0.2857142857142857,17 hours ago,false,4,35130,"443:tcp:ssl",""
None,192.168.2.79,::,cp801.prod.do.dsp.mp.microsoft.com,0.318,false,586.387531,0,0,0,false,0.42857142857142855,21 hours ago,false,4,56013,"443:tcp:ssl",""
None,192.168.2.77,::,oneclient.sfx.ms,0.317,false,439.48021200000005,0,0,0,false,0.2857142857142857,17 hours ago,false,4,387361,"443:tcp:ssl",""
None,192.168.2.82,146.75.94.172,,0.302,false,616.6398189999999,0,0,0,false,0.2857142857142857,13 hours ago,false,20,28793272,"80:tcp:http,icmp:8/0",""
None,192.168.2.82,184.150.163.8,,0.292,false,276.235178,0,0,0,false,0.2857142857142857,20 hours ago,false,5,7764,"80:tcp:http,icmp:8/0",""
None,192.168.2.77,23.96.180.189,,0.286,false,61.772166000000006,0,0,0,false,0.14285714285714285,11 hours ago,false,4,47460,"443:tcp:ssl",""
None,192.168.2.77,::,g.bing.com,0.258,false,2.9923719999999996,0,0,0,false,0.2857142857142857,23 hours ago,false,4,42943,"443:tcp:ssl",""
None,192.168.2.79,146.75.94.172,,0.229,false,211.286507,0,0,0,false,0.2857142857142857,21 hours ago,false,4,348880,"80:tcp:http",""
None,192.168.2.19,185.125.188.55,,0.179,false,22.217922,0,0,0,false,0.16666666666666666,17 hours ago,false,4,405196,"443:tcp:ssl",""
None,192.168.2.77,184.150.70.131,,0.162,false,124.768545,0,0,0,false,0.14285714285714285,20 hours ago,false,4,10748,"443:tcp:ssl,443:tcp:",""
None,192.168.2.79,::,login.live.com,0.385,false,1.219541,0,0,0,false,0.5714285714285714,23 hours ago,false,4,88590,"443:tcp:ssl",""
None,192.168.2.79,::,fe3cr.delivery.mp.microsoft.com,0.377,false,43.229533999999994,0,0,0,false,0.5714285714285714,14 hours ago,false,16,919915,"443:tcp:ssl",""
None,192.168.2.77,::,login.live.com,0.33,false,3.453984,0,0,0,false,0.5714285714285714,11 hours ago,false,6,133879,"443:tcp:ssl",""
None,192.168.2.82,::,fe3cr.delivery.mp.microsoft.com,0.322,false,35.286556000000004,0,0,0,false,0.5714285714285714,15 hours ago,false,14,774281,"443:tcp:ssl",""
None,192.168.2.77,::,ecs.office.com,0.271,false,203.685438,0,0,0,false,0.5714285714285714,18 hours ago,false,4,34944,"443:tcp:ssl",""
