Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
Medium,192.168.2.19,64.23.195.234,,0.79,false,110.283429,0,0,0,false,0.3333333333333333,18 hours ago,false,57,9135462,"22:tcp:ssh",""
Medium,192.168.2.79,::,mobile.events.data.microsoft.com,0.741,false,4198.596838,0.2110851266296296,0,0,false,0.5,18 hours ago,false,66,638498,"443:tcp:ssl","rare_signature:1904ac991fe39a5a5e11e19bc4332f77"
Medium,192.168.2.77,::,www.bing.com,0.727,false,361.735296,0,0,0,false,0.3333333333333333,18 hours ago,false,7,64011,"443:tcp:ssl",""
Medium,192.168.2.77,207.164.234.193,,0.711,false,0.45694799999999997,0,0,0,false,0.16666666666666666,18 hours ago,false,21,4460,"icmp:3/3,53:udp:dns",""
Low,192.168.2.82,204.79.197.200,,0.673,false,419.53541699999994,0,0,0,false,0.16666666666666666,18 hours ago,false,7,13524,"icmp:8/0",""
Low,192.168.2.82,::,v10.events.data.microsoft.com,0.816,false,31.912358,0,0,0,false,0.6666666666666666,18 hours ago,false,55,507098,"443:tcp:ssl",""
Low,192.168.2.79,::,ctldl.windowsupdate.com,0.793,false,2223.0021389999993,0,0,0,false,0.6666666666666666,18 hours ago,false,37,46064,"80:tcp:http",""
Low,192.168.2.82,::,mobile.events.data.microsoft.com,0.786,false,4161.597205000001,0.21039994824074074,0,0,false,0.5,18 hours ago,false,60,587990,"443:tcp:ssl",""
Low,192.168.2.82,::,ctldl.windowsupdate.com,0.773,false,2221.939097,0,0,0,false,0.6666666666666666,18 hours ago,false,37,44574,"80:tcp:http",""
Low,192.168.2.79,::,v10.events.data.microsoft.com,0.758,false,34.065245,0,0,0,false,0.6666666666666666,18 hours ago,false,48,446507,"443:tcp:ssl",""
Low,192.168.2.77,::,ctldl.windowsupdate.com,0.754,false,1576.0829150000002,0,0,0,false,0.6666666666666666,18 hours ago,false,26,31163,"80:tcp:http",""
Low,192.168.2.79,52.226.139.121,,0,false,7201.185829,0.266688626462963,0,0,false,0.2,20 hours ago,false,0,55893,"443:tcp:ssl",""
Low,192.168.2.77,20.96.153.111,,0.549,false,122.36916599999998,0,0,0,false,0.16666666666666666,23 hours ago,false,6,70360,"443:tcp:ssl",""
Low,192.168.2.79,::,settings-win.data.microsoft.com,0.699,false,34.771978999999995,0,0,0,false,0.6666666666666666,17 hours ago,false,49,1026740,"443:tcp:ssl",""
Low,192.168.2.77,::,settings-win.data.microsoft.com,0.67,false,18.824204000000005,0,0,0,false,0.6666666666666666,17 hours ago,false,27,180772,"443:tcp:ssl",""
None,192.168.2.82,::,settings-win.data.microsoft.com,0.649,false,30.299641000000005,0,0,0,false,0.6666666666666666,18 hours ago,false,50,867423,"443:tcp:ssl",""
None,192.168.2.79,::,prod.client.wosc.services.microsoft.com,0.44,false,115.86251200000001,0,0,0,false,0.3333333333333333,16 hours ago,false,5,53990,"443:tcp:ssl","rare_signature:7aa58b8df57cfd7c3f867a827508ecdb"
None,192.168.2.82,::,1d.tlu.dl.delivery.mp.microsoft.com,0.373,false,356.171961,0,0,0,false,0.3333333333333333,5 hours ago,false,20,8219709,"80:tcp:http","mime_type_mismatch:6"
None,192.168.2.79,151.101.46.172,,0.537,false,570.82413,0,0,0,false,0.5,22 hours ago,false,10,372103,"80:tcp:http",""
None,192.168.2.77,::,g.bing.com,0.344,false,3.221738,0,0,0,false,0.3333333333333333,18 hours ago,false,4,43410,"443:tcp:ssl",""
None,192.168.2.77,::,g.live.com,0.322,false,361.916807,0,0,0,false,0.3333333333333333,19 hours ago,false,4,34909,"443:tcp:ssl",""
None,192.168.2.77,::,arc.msn.com,0.313,false,2.629334,0,0,0,false,0.3333333333333333,18 hours ago,false,5,63480,"443:tcp:ssl",""
None,192.168.2.77,::,oneclient.sfx.ms,0.304,false,439.435524,0,0,0,false,0.3333333333333333,19 hours ago,false,4,386991,"443:tcp:ssl",""
None,192.168.2.77,::,config.edge.skype.com,0.241,false,751.206148,0,0,0,false,0.6666666666666666,16 hours ago,false,7,71971,"443:tcp:ssl","rare_signature:c7df185b89fe7d173b75b401773797f5"
None,192.168.2.79,::,download.windowsupdate.com,0.187,false,104.174019,0,0,0,false,0.5,22 hours ago,false,4,2572152,"80:tcp:http","rare_signature:Windows-Update-Agent/1307.2407.15032.0 Client-Protocol/2.80"
None,192.168.2.77,23.205.255.85,,0.158,false,126.943559,0,0,0,false,0.16666666666666666,1 day ago,false,4,404233,"443:tcp:ssl,443:tcp:",""
None,192.168.2.77,23.205.255.86,,0.157,false,128.240974,0,0,0,false,0.16666666666666666,1 day ago,false,4,754837,"443:tcp:ssl,443:tcp:",""
None,192.168.2.77,23.205.255.88,,0.155,false,240.525905,0,0,0,false,0.16666666666666666,1 day ago,false,4,102350,"443:tcp:ssl,443:tcp:",""
None,192.168.2.82,146.75.82.172,,0.15,false,450.741105,0,0,0,false,0.16666666666666666,23 hours ago,false,8,3112044,"80:tcp:http,icmp:8/0",""
None,192.168.2.82,151.101.126.172,,0.469,false,600.406229,0,0,0,false,0.5,17 hours ago,false,11,11888,"80:tcp:http,icmp:8/0",""
None,192.168.2.82,151.101.46.172,,0.452,false,602.8017030000001,0,0,0,false,0.5,15 hours ago,false,11,986998,"80:tcp:http,icmp:8/0",""
None,192.168.2.77,::,login.live.com,0.382,false,1.991291,0,0,0,false,0.6666666666666666,12 hours ago,false,6,133833,"443:tcp:ssl",""
None,192.168.2.79,::,login.live.com,0.382,false,0.7872159999999999,0,0,0,false,0.6666666666666666,11 hours ago,false,4,86341,"443:tcp:ssl",""
None,192.168.2.82,::,fe3cr.delivery.mp.microsoft.com,0.312,false,17.070885,0,0,0,false,0.6666666666666666,9 hours ago,false,7,412495,"443:tcp:ssl",""
None,192.168.2.82,::,login.live.com,0.286,false,1.210056,0,0,0,false,0.6666666666666666,22 hours ago,false,4,88110,"443:tcp:ssl",""
None,192.168.2.77,::,ecs.office.com,0.246,false,205.173519,0,0,0,false,0.6666666666666666,19 hours ago,false,4,34944,"443:tcp:ssl",""
