Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
None,192.168.2.77,::,oneclient.sfx.ms,0.336,false,439.435728,0,0,0,false,0.23076923076923078,19 hours ago,false,4,387787,"443:tcp:ssl",""
None,192.168.2.77,::,g.live.com,0.331,false,366.662676,0,0,0,false,0.23076923076923078,19 hours ago,false,4,34903,"443:tcp:ssl",""
None,192.168.2.77,::,arc.msn.com,0.322,false,2.688569,0,0,0,false,0.3333333333333333,18 hours ago,false,5,63421,"443:tcp:ssl",""
None,192.168.2.79,::,cp801.prod.do.dsp.mp.microsoft.com,0.298,false,853.4728420000001,0,0,0,false,0.3333333333333333,23 hours ago,false,12,105494,"443:tcp:ssl",""
None,192.168.2.77,20.96.153.111,,0.295,false,61.76348,0,0,0,false,0.16666666666666666,12 hours ago,false,4,47496,"443:tcp:ssl",""
None,192.168.2.79,151.101.46.172,,0.295,false,210.39158400000002,0,0,0,false,0.4166666666666667,23 hours ago,false,4,430301,"80:tcp:http",""
None,192.168.2.82,151.101.126.172,,0.288,false,172.05488499999998,0,0,0,false,0.3333333333333333,15 hours ago,false,4,4532,"80:tcp:http,icmp:8/0",""
None,192.168.2.77,207.164.234.193,,0.287,false,0.35350299999999996,0,0,0,false,0.3333333333333333,15 hours ago,false,14,2630,"icmp:3/3,53:udp:dns",""
None,192.168.2.79,::,fe3cr.delivery.mp.microsoft.com,0.283,false,28.656897,0,0,0,false,0.3333333333333333,20 hours ago,false,4,562211,"443:tcp:ssl",""
None,192.168.2.77,13.89.179.11,,0.257,false,10.215581,0,0,0,false,0.15384615384615385,19 hours ago,false,5,35663,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.82,::,download.windowsupdate.com,0.227,false,266.454971,0,0,0,false,0.5,15 hours ago,false,4,2006213,"80:tcp:http","rare_signature:Windows-Update-Agent/1307.2407.15032.0 Client-Protocol/2.80"
None,192.168.2.77,40.65.209.51,,0.22,false,3.533283,0,0,0,false,0.16666666666666666,21 hours ago,false,4,37679,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.77,::,config.edge.skype.com,0.207,false,631.167397,0,0,0,false,0.6666666666666666,16 hours ago,false,7,77052,"443:tcp:ssl","rare_signature:2786fdc6e74fb0dc63c29c5b7e7697fb"
None,192.168.2.79,::,download.windowsupdate.com,0.131,false,185.896585,0,0,0,false,0.5,14 hours ago,false,4,1369811,"80:tcp:http","rare_signature:Windows-Update-Agent/1307.2407.15032.0 Client-Protocol/2.80"
None,192.168.2.89,::,ecs.office.com,0.447,false,603.0261859999999,0,0,0,false,0.5833333333333334,23 hours ago,false,9,53325,"443:tcp:ssl",""
None,192.168.2.89,::,mobile.events.data.microsoft.com,0.348,false,305.170337,0,0,0,false,0.5,23 hours ago,false,4,35572,"443:tcp:ssl",""
None,192.168.2.77,184.150.49.33,,0.339,false,183.105655,0,0,0,false,0.5,14 hours ago,false,4,5096,"137:udp:dns,80:tcp:http",""
None,192.168.2.77,::,login.live.com,0.334,false,1.663821,0,0,0,false,0.6666666666666666,12 hours ago,false,6,133135,"443:tcp:ssl",""
None,192.168.2.87,::,ecs.office.com,0.318,false,532.6221889999999,0,0,0,false,0.5833333333333334,23 hours ago,false,8,63123,"443:tcp:ssl",""
None,192.168.2.82,::,slscr.update.microsoft.com,0.315,false,2.791986,0,0,0,false,0.5833333333333334,22 hours ago,false,5,173669,"443:tcp:ssl",""
None,192.168.2.85,::,v10.events.data.microsoft.com,0.313,false,2.269619,0,0,0,false,0.8333333333333334,23 hours ago,false,4,31245,"443:tcp:ssl",""
None,192.168.2.90,::,v10.events.data.microsoft.com,0.31,false,2.0466100000000003,0,0,0,false,0.8333333333333334,23 hours ago,false,4,31196,"443:tcp:ssl",""
None,192.168.2.84,::,v10.events.data.microsoft.com,0.304,false,2.222986,0,0,0,false,0.8333333333333334,23 hours ago,false,5,38931,"443:tcp:ssl",""
