Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
Low,192.168.2.77,::,settings-win.data.microsoft.com,0.697,false,48.306193,0,0,0,false,0.5,19 hours ago,false,30,638140,"443:tcp:ssl",""
Low,192.168.2.79,::,settings-win.data.microsoft.com,0.672,false,38.016447,0,0,0,false,0.5,19 hours ago,false,53,546478,"443:tcp:ssl",""
Low,192.168.2.82,::,settings-win.data.microsoft.com,0.664,false,42.124941,0,0,0,false,0.5,19 hours ago,false,52,541528,"443:tcp:ssl",""
None,192.168.2.79,::,1d.tlu.dl.delivery.mp.microsoft.com,0.347,false,496.85566,0,0,0,false,0.2857142857142857,4 hours ago,false,29,38904636,"80:tcp:http","mime_type_mismatch:8"
None,192.168.2.79,::,download.windowsupdate.com,0.317,false,109.92791700000001,0,0,0,false,0.375,23 hours ago,false,4,2214599,"80:tcp:http","rare_signature:Windows-Update-Agent/1307.2407.15032.0 Client-Protocol/2.80"
None,192.168.2.77,13.107.246.35,,0.481,false,180.637302,0,0,0,false,0.125,23 hours ago,false,4,55411,"443:tcp:ssl",""
None,192.168.2.77,151.101.126.172,,0.476,false,932.6478249999999,0,0,0,false,0.375,20 hours ago,false,13,22685,"80:tcp:http",""
None,192.168.2.77,::,c.pki.goog,0.46,false,300.201281,0,0,0,false,0.25,13 hours ago,false,5,4241,"80:tcp:http",""
None,192.168.2.79,::,kv801.prod.do.dsp.mp.microsoft.com,0.405,false,355.731728,0,0,0,false,0.375,23 hours ago,false,4,36526,"443:tcp:ssl",""
None,192.168.2.79,::,geo.prod.do.dsp.mp.microsoft.com,0.405,false,1.197882,0,0,0,false,0.375,23 hours ago,false,4,18953,"443:tcp:ssl",""
None,192.168.2.82,184.150.49.98,,0.394,false,204.093636,0,0,0,false,0.375,20 hours ago,false,4,7094,"80:tcp:http,icmp:8/0",""
None,192.168.2.82,204.79.197.200,,0.376,false,299.611633,0,0,0,false,0.125,18 hours ago,false,5,9660,"icmp:8/0",""
None,192.168.2.77,199.232.226.172,,0.369,false,92.07933700000001,0,0,0,false,0.25,21 hours ago,false,9,3179699,"137:udp:dns,80:tcp:http",""
None,192.168.2.77,::,g.bing.com,0.342,false,4.997086,0,0,0,false,0.25,19 hours ago,false,4,43388,"443:tcp:ssl",""
None,192.168.2.77,::,g.live.com,0.315,false,368.545564,0,0,0,false,0.25,20 hours ago,false,4,34887,"443:tcp:ssl",""
None,192.168.2.77,::,oneclient.sfx.ms,0.313,false,439.457652,0,0,0,false,0.25,20 hours ago,false,4,387563,"443:tcp:ssl",""
None,192.168.2.79,::,cp801.prod.do.dsp.mp.microsoft.com,0.276,false,644.991989,0,0,0,false,0.375,23 hours ago,false,5,63509,"443:tcp:ssl",""
None,192.168.2.77,::,config.edge.skype.com,0.243,false,756.38261,0,0,0,false,0.5714285714285714,17 hours ago,false,8,111404,"443:tcp:ssl","rare_signature:91171ed482c2526cd13a6fd442d194f3"
None,192.168.2.82,151.101.138.172,,0.212,false,251.078061,0,0,0,false,0.3333333333333333,19 hours ago,false,6,3614722,"80:tcp:http",""
None,192.168.2.77,151.101.138.172,,0.176,false,343.129489,0,0,0,false,0.42857142857142855,13 hours ago,false,5,5826633,"137:udp:dns,80:tcp:http",""
None,192.168.2.77,::,3.tlu.dl.delivery.mp.microsoft.com,0.131,false,204.997098,0,0,0,false,0.25,21 hours ago,false,13,24938119,"80:tcp:http",""
None,192.168.2.77,::,login.live.com,0.264,false,2.704557,0,0,0,false,0.5,13 hours ago,false,7,155378,"443:tcp:ssl",""
None,192.168.2.77,::,ecs.office.com,0.223,false,264.230402,0,0,0,false,0.5,20 hours ago,false,4,33328,"443:tcp:ssl",""
None,192.168.2.79,::,fe3cr.delivery.mp.microsoft.com,0.184,false,116.888907,0,0,0,false,0.5,15 hours ago,false,12,661719,"443:tcp:ssl",""
None,192.168.2.77,::,fe3cr.delivery.mp.microsoft.com,0.043,false,28.399809,0,0,0,false,0.5,21 hours ago,false,5,479128,"443:tcp:ssl",""
